s_1	hours drive applegate four hours up north friday	0
s_2	more seats available restaurant see couple taking table six one chair girl bag pa	0
s_3	ptgforza people copy hard earned work make out different agree	0
s_4	researching online wrong level judge seems lean toward convicted murderer	0
s_5	photo angry #headmaster milton grimm #miltongrimm angry duchess swan #duchessswan angry raven queen #ravenqueen throne coming #thronecoming	0
s_6	thing essex needs bullet straight between eyes mum taught difference between wont	0
s_7	#lt ah dont buy new freaking charger going break again #apple suck #thissuck	0
s_8	nickelodeon tv guys think acceptable re create sci lence lambs children tv show sam cat	0
s_9	sitting home eating jim ca chips nursing acid reflux	0
s_10	tina hit shell right finish line #lost #ok #	0
s_11	believe tickets nba uk game already sold out nba need sort out more games tickets asap	0
s_12	two replies time haha	0
s_13	pissed sick being taken mug	0
s_14	very very disappointed way #united dealt tuba put back case wrong now needs repair	0
s_15	anger november feeling sometimes act blaming natural necessary part accepting	0
s_16	im fuming #cocacola advert tv already week november kmt	0
s_17	fecking scotrail delayed cancelled	0
s_18	many sweaters snagged prime buckles purses	0
s_19	today such crappy fucking day #stressed #upset #pissed #off	0
s_20	people appreciate before appreciate self #badmood	0
s_21	saw guy smash #ferrari accident parking lot enter zone bro ooo	0
s_22	please dont tell not appreciate allowed suggest things not try force	0
s_23	deep image #deepimage photo shoot #photoshoot arabnationinc photography #arabnationincphotography #represent #joniort	0
s_24	galileo movement sense now im #abc #austrailia #consensus find one interview # patrick moore #patrickmoore	0
s_25	okay now im getting real tired bullshit #ubisoft flipping bird wrong acunity coop connection	0
s_26	bot life mixman mc #mixmanmc #edm #trap werk #twerk #plur plur nt #plurnt #rave #fun #nyc dance music #dancemusic #dance music #music	0
s_27	more showing up school seeing malia derek henley sweats	0
s_28	check out new article self defense #selfdefense sign up free newsletter	0
s_29	government punishing those physical mental disabilities making work jobs	0
s_30	#jian homes hi #ghomeshi #problem #narcissistic #male via	0
s_31	lot friends public sector work asses seriously total joke #fume	0
s_32	first trip bad experience #rude #flight advice contact refund money bad service #badservice	0
s_33	today not day dont fuck squad dont ask whyjust dont woke up #wokeuplikethis	0
s_34	really stop #eating gorgeous cookies #cookies! although seem eater	0
s_35	maybe saying war guy outside screaming fucking bitch whore bitch bitch whore bitch not seen	0
s_36	spagheddybeats fwaaaarrhrhkkkk huck remix came tho not ready #youarenotready #evil	0
s_37	pier  #pierof #halloween #rave #edm edm chicks #nyc #craziness funny faces #funnyfaces #ravelife	0
s_38	activision games going something console freezing playing codaw #customer #cod #aw	0
s_39	kidding re still stage grief	0
s_40	aint good #drive devil bastard looks #opportunities #misbehave	0
s_41	careless talk religious #affairs without #knowledge great sinit causes ahs careful #becareful	0
s_42	fifa literally shittiest game known man	0
s_43	browner tackles stole something sirius xm fantasy #siriusxmfantasy #nfl	0
s_44	quick poem #quickpoem #poetry #hyperbolic	0
s_45	matter much drink drunk	0
s_46	#mexico presidential palace #presidentialpalace attacked amid over missing students	0
s_47	believe stupid people good piss away wind #annoyed pissed #pissedoff	0
s_48	train late packed unpleasant not start week wanted #rubbish railway	0
s_49	birds angry #birds #animals #scary #bitting #hurts	0
s_50	people dont understand dont give space wrong #observation	0
s_51	more anger #patience peace mind #peaceofmind	0
s_52	find people messed debit card dead bc many sales week im missing	0
s_53	need everybody fuck road	0
s_54	first street harassment street harassment video came out today yay felt safe powerful #hollaback #nyc	0
s_55	trust topshop give wrong size boots being behind till	0
s_56	#party here tonight #byob #show first party major rager #majorrager halloween #halloween	0
s_57	mode #on solo ride feeling frustrated	0
s_58	guess controversially secretly won guild physics vs biology big pub quiz death student democracy #thedeathofstudentdemocracy	0
s_59	#cranberries #star #dolores #air witness #witness #we #saw #a #woman #thumping #the	0
s_60	shade here shade everywhere nc ae mas masa rap kuma kesa mag shade	0
s_61	pet hate rude people #annoying grow up #growup	0
s_62	raw phot age productions #rawphotageproductions relive night #relivethenight going raw #goinginraw raw girls #rawgirls #edm edm life #edmlife edm girls #edmgirls #rave #plur	0
s_63	stop violence #violence #terror #killing	0
s_64	factor results #xfactorresults total fix defo lost mojo paulakister winner never gone #gutted	0
s_65	mr men #mrmen #ibiza #drugs one #whichoneareyou #rave #edc #tomorrowland #ket #xtc #alcoholic #gurn money #nomoney	0
s_66	im feeling little hangry #hungry # need food	0
s_67	silly ostrich washington dc zoo february #zoo #dc #ostrich #silly	0
